Player,Salary,Adjusted
Troy Murphy,"$11,968,253","$14,155,390"
Manu Ginobili,"$11,854,584","$14,020,949"
Chris Kaman,"$11,800,000","$13,956,390"
Marcus Camby,"$11,749,832","$13,897,054"
Josh Smith,"$11,600,000","$13,719,841"
Eddy Curry,"$11,530,592","$13,637,749"
Emeka Okafor,"$11,495,000","$13,595,653"
Nenê,"$11,360,000","$13,435,982"
Luol Deng,"$11,345,000","$13,418,241"
LaMarcus Aldridge,"$11,244,000","$13,298,784"
Tayshaun Prince,"$11,148,760","$13,186,139"
Kevin Martin,"$11,100,005","$13,128,474"
Monta Ellis,"$11,000,000","$13,010,194"
Andrew Bogut,"$11,000,000","$13,010,194"
Danny Granger,"$10,973,202","$12,978,499"
Jamal Crawford,"$10,800,000","$12,773,645"
Ben Gordon,"$10,800,000","$12,773,645"
David Lee,"$10,800,000","$12,773,645"
Jason Terry,"$10,650,000","$12,596,233"
Mike Dunleavy,"$10,561,984","$12,492,133"
Caron Butler,"$10,561,960","$12,492,104"
Gerald Wallace,"$10,500,000","$12,418,821"
Steve Nash,"$10,310,938","$12,195,209"
Hidayet Turkoglu,"$10,215,850","$12,082,744"
Ray Allen,"$10,000,000","$11,827,449"
Mehmet Okur,"$9,945,000","$11,762,398"
Corey Maggette,"$9,600,000","$11,354,351"
Maurice Williams,"$9,300,000","$10,999,527"
Rajon Rondo,"$9,090,911","$10,752,228"
Kirk Hinrich,"$9,000,000","$10,644,704"
Boris Diaw,"$9,000,000","$10,644,704"
Andris Biedrins,"$9,000,000","$10,644,704"
Jose Calderon,"$9,000,000","$10,644,704"
Devin Harris,"$8,981,000","$10,622,232"
Jason Kidd,"$8,610,500","$10,184,025"
TJ Ford,"$8,500,000","$10,053,331"
Andrea Bargnani,"$8,500,000","$10,053,331"
Stephen Jackson,"$8,453,250","$9,998,038"
Richard Jefferson,"$8,400,000","$9,935,057"
David West,"$8,287,500","$9,801,998"
Lamar Odom,"$8,200,000","$9,698,508"
John Salmons,"$8,000,000","$9,461,959"
Jameer Nelson,"$7,800,000","$9,225,410"
Luis Scola,"$7,775,378","$9,196,288"
Marko Jaric,"$7,625,000","$9,018,430"
Paul Millsap,"$7,600,000","$8,988,861"
Raymond Felton,"$7,500,000","$8,870,587"
Joel Przybilla,"$7,405,300","$8,758,581"
Shane Battier,"$7,354,500","$8,698,497"
Shawn Marion,"$7,305,500","$8,640,543"
Anderson Varejao,"$7,281,818","$8,612,533"
Andre Miller,"$7,269,264","$8,597,685"
JJ Redick,"$7,250,000","$8,574,900"
Dan Gadzuric,"$7,248,325","$8,572,919"
James Posey,"$7,148,800","$8,455,206"
Leandro Barbosa,"$7,100,000","$8,397,489"
Charlie Villanueva,"$7,020,000","$8,302,869"
Travis Outlaw,"$7,000,000","$8,279,214"
Brendan Haywood,"$6,900,000","$8,160,940"
Vladimir Radmanovic,"$6,883,800","$8,141,779"
Jared Jeffries,"$6,883,800","$8,141,779"
Nazr Mohammed,"$6,883,800","$8,141,779"
Andres Nocioni,"$6,850,000","$8,101,802"
Greg Oden,"$6,760,524","$7,995,975"
JR Smith,"$6,757,851","$7,992,814"
Marvin Williams,"$6,712,500","$7,939,175"
Morris Peterson,"$6,665,000","$7,882,994"
Jeff Foster,"$6,655,000","$7,871,167"
Jason Kapono,"$6,641,440","$7,855,129"
Tyrus Thomas,"$6,611,570","$7,819,800"
Josh Childress,"$6,500,000","$7,687,842"
DeSagana Diop,"$6,478,600","$7,662,531"
Beno Udrih,"$6,478,600","$7,662,531"
Rasheed Wallace,"$6,322,320","$7,477,691"
Metta World Peace,"$6,322,320","$7,477,691"
Trevor Ariza,"$6,322,320","$7,477,691"
Marcin Gortat,"$6,322,320","$7,477,691"
Kevin Durant,"$6,053,663","$7,159,939"
Andray Blatche,"$5,900,000","$6,978,195"
Jermaine O'Neal,"$5,765,000","$6,818,524"
Al Harrington,"$5,765,000","$6,818,524"
Wesley Matthews,"$5,765,000","$6,818,524"
Drew Gooden,"$5,760,000","$6,812,610"
Kyle Lowry,"$5,750,000","$6,800,783"
Mike Bibby,"$5,564,767","$6,581,699"
Derrick Rose,"$5,546,160","$6,559,692"
Nenad Krstic,"$5,543,116","$6,556,092"
Jamaal Tinsley,"$5,500,000","$6,505,097"
Francisco Garcia,"$5,500,000","$6,505,097"
Sasha Vujacic,"$5,475,113","$6,475,662"
Al Horford,"$5,444,857","$6,439,877"
Blake Griffin,"$5,357,280","$6,336,295"
Mickael Pietrus,"$5,300,000","$6,268,548"
Luke Walton,"$5,260,000","$6,221,238"
Channing Frye,"$5,200,000","$6,150,273"
John Wall,"$5,144,280","$6,084,371"
Reggie Evans,"$5,080,000","$6,008,344"
Kyle Korver,"$5,000,000","$5,913,724"
Jason Maxiell,"$5,000,000","$5,913,724"
Mike Miller,"$5,000,000","$5,913,724"
Louis Williams,"$5,000,000","$5,913,724"
Amir Johnson,"$5,000,000","$5,913,724"
Linas Kleiza,"$4,995,000","$5,907,810"
Michael Beasley,"$4,962,240","$5,869,064"
Mike Conley,"$4,913,007","$5,810,834"
Antonio McDyess,"$4,860,000","$5,748,140"
Marcus Banks,"$4,847,586","$5,733,457"
Darius Songaila,"$4,818,000","$5,698,465"
Martell Webster,"$4,800,000","$5,677,175"
Hasheem Thabeet,"$4,793,280","$5,669,227"
Ronnie Brewer,"$4,790,000","$5,665,348"
Kendrick Perkins,"$4,640,208","$5,488,182"
Evan Turner,"$4,602,720","$5,443,843"
Jarrett Jack,"$4,600,000","$5,440,626"
Chris Andersen,"$4,533,300","$5,361,737"
OJ Mayo,"$4,456,200","$5,270,547"
Jeff Green,"$4,455,988","$5,270,297"
Charlie Bell,"$4,447,792","$5,260,603"
Brad Miller,"$4,400,000","$5,204,077"
Darko Milicic,"$4,325,000","$5,115,371"
James Harden,"$4,304,520","$5,091,149"
Matt Carroll,"$4,300,000","$5,085,803"
Zaza Pachulia,"$4,251,250","$5,028,144"
Randy Foye,"$4,250,000","$5,026,665"
Hakim Warrick,"$4,250,000","$5,026,665"
Nate Robinson,"$4,200,000","$4,967,528"
DeShawn Stevenson,"$4,151,786","$4,910,503"
Derrick Favors,"$4,133,280","$4,888,615"
Yi Jianlian,"$4,050,499","$4,790,707"
Russell Westbrook,"$4,017,720","$4,751,937"
Daniel Gibson,"$4,015,334","$4,749,115"
Anthony Morrow,"$4,000,000","$4,730,979"
Ryan Gomes,"$4,000,000","$4,730,979"
Steve Blake,"$4,000,000","$4,730,979"
Nikola Pekovic,"$4,000,000","$4,730,979"
Luke Ridnour,"$4,000,000","$4,730,979"
Ronny Turiaf,"$4,000,000","$4,730,979"
Brandon Bass,"$4,000,000","$4,730,979"
Willie Green,"$3,976,000","$4,702,593"
Ramon Sessions,"$3,964,320","$4,688,779"
Tyreke Evans,"$3,880,920","$4,590,138"
Jordan Farmar,"$3,750,000","$4,435,293"
Wesley Johnson,"$3,726,600","$4,407,617"
Corey Brewer,"$3,703,472","$4,380,262"
Derek Fisher,"$3,700,000","$4,376,156"
CJ Miles,"$3,700,000","$4,376,156"
Kevin Love,"$3,638,280","$4,303,157"
Timofey Mozgov,"$3,567,096","$4,218,964"
Shaun Livingston,"$3,500,000","$4,139,607"
Dorell Wright,"$3,500,000","$4,139,607"
Udonis Haslem,"$3,500,000","$4,139,607"
Carlos Delfino,"$3,500,000","$4,139,607"
Chris Duhon,"$3,500,000","$4,139,607"
Marc Gasol,"$3,480,000","$4,115,952"
Tiago Splitter,"$3,400,000","$4,021,332"
Brandan Wright,"$3,398,072","$4,019,052"
DeMarcus Cousins,"$3,374,640","$3,991,338"
Grant Hill,"$3,324,000","$3,931,444"
Danilo Gallinari,"$3,304,560","$3,908,451"
Glen Davis,"$3,300,000","$3,903,058"
Joel Anthony,"$3,300,000","$3,903,058"
Kelenna Azubuike,"$3,300,000","$3,903,058"
Johan Petro,"$3,250,000","$3,843,921"
Will Bynum,"$3,250,000","$3,843,921"
Thabo Sefolosha,"$3,250,000","$3,843,921"
Kris Humphries,"$3,200,000","$3,784,783"
Jonny Flynn,"$3,192,000","$3,775,321"
Joakim Noah,"$3,128,536","$3,700,260"
CJ Watson,"$3,100,000","$3,666,509"
Ekpe Udoh,"$3,065,040","$3,625,160"
Eric Gordon,"$3,016,680","$3,567,962"
Eduardo Najera,"$3,000,000","$3,548,234"
Chris Wilcox,"$3,000,000","$3,548,234"
Jamario Moon,"$3,000,000","$3,548,234"
Tony Allen,"$3,000,000","$3,548,234"
Carl Landry,"$3,000,000","$3,548,234"
Matt Bonner,"$3,000,000","$3,548,234"
Raja Bell,"$3,000,000","$3,548,234"
Josh Howard,"$3,000,000","$3,548,234"
Spencer Hawes,"$2,974,320","$3,517,861"
Stephen Curry,"$2,913,840","$3,446,329"
Thaddeus Young,"$2,901,241","$3,431,428"
Julian Wright,"$2,858,057","$3,380,352"
Anthony Parker,"$2,855,700","$3,377,564"
Al Thornton,"$2,814,196","$3,328,476"
Greg Monroe,"$2,798,040","$3,309,367"
Rodney Stuckey,"$2,767,126","$3,272,804"
Sebastian Telfair,"$2,700,000","$3,193,411"
Jordan Hill,"$2,669,520","$3,157,361"
Nick Young,"$2,630,503","$3,111,214"
Al-Farouq Aminu,"$2,563,320","$3,031,753"
DJ Augustin,"$2,540,400","$3,004,645"
Dahntay Jones,"$2,500,000","$2,956,862"
David Andersen,"$2,500,000","$2,956,862"
Maurice Evans,"$2,500,000","$2,956,862"
Marquis Daniels,"$2,470,000","$2,921,379"
DeMar DeRozan,"$2,453,880","$2,902,314"
Brook Lopez,"$2,413,320","$2,854,342"
Rasual Butler,"$2,400,000","$2,838,587"
Marco Belinelli,"$2,380,270","$2,815,252"
Gordon Hayward,"$2,356,320","$2,786,925"
Ryan Hollins,"$2,333,333","$2,759,737"
Brandon Jennings,"$2,331,120","$2,757,120"
Ersan Ilyasova,"$2,320,500","$2,744,559"
Craig Smith,"$2,300,000","$2,720,313"
Jerryd Bayless,"$2,292,600","$2,711,561"
Quentin Richardson,"$2,265,000","$2,678,917"
Paul George,"$2,238,360","$2,647,408"
Louis Amundson,"$2,225,000","$2,631,607"
Terrence Williams,"$2,214,480","$2,619,165"
Shannon Brown,"$2,200,000","$2,602,038"
Anthony Tolliver,"$2,200,000","$2,602,038"
Jason Smith,"$2,187,913","$2,587,743"
Jason Thompson,"$2,178,000","$2,576,018"
Daequan Cook,"$2,169,857","$2,566,387"
Jared Dudley,"$2,151,068","$2,544,164"
Wilson Chandler,"$2,130,482","$2,519,816"
Cole Aldrich,"$2,126,520","$2,515,130"
Gerald Henderson,"$2,103,840","$2,488,306"
Ben Wallace,"$2,080,000","$2,460,109"
Brandon Rush,"$2,069,049","$2,447,157"
Xavier Henry,"$2,020,200","$2,389,381"
Aaron Brooks,"$2,016,692","$2,385,232"
Keyon Dooling,"$2,000,000","$2,365,489"
Tyler Hansbrough,"$1,998,600","$2,363,834"
Chuck Hayes,"$1,972,500","$2,332,964"
Goran Dragic,"$1,972,000","$2,332,373"
Anthony Randolph,"$1,965,720","$2,324,945"
Arron Afflalo,"$1,959,577","$2,317,679"
Ed Davis,"$1,919,160","$2,269,876"
Earl Clark,"$1,898,760","$2,245,748"
Jason Williams,"$1,877,145","$2,220,183"
Robin Lopez,"$1,867,320","$2,208,563"
Patrick Patterson,"$1,823,280","$2,156,475"
Jose Juan Barea,"$1,815,000","$2,146,682"
Austin Daye,"$1,803,720","$2,133,340"
Marreese Speights,"$1,773,960","$2,098,142"
Matt Barnes,"$1,765,000","$2,087,544"
Larry Sanders,"$1,731,960","$2,048,466"
Omer Asik,"$1,721,000","$2,035,504"
James Johnson,"$1,713,600","$2,026,751"
Roy Hibbert,"$1,685,280","$1,993,256"
Renaldo Balkman,"$1,675,000","$1,981,097"
Luke Babbitt,"$1,645,440","$1,946,135"
Jrue Holiday,"$1,627,920","$1,925,414"
JaVale McGee,"$1,601,040","$1,893,621"
Keith Bogans,"$1,600,000","$1,892,391"
Hamed Haddadi,"$1,600,000","$1,892,391"
Kevin Seraphin,"$1,563,120","$1,848,772"
Ty Lawson,"$1,546,560","$1,829,186"
JJ Hickson,"$1,528,920","$1,808,322"
Solomon Jones,"$1,500,000","$1,774,117"
Eric Bledsoe,"$1,485,000","$1,756,376"
Jeff Teague,"$1,476,840","$1,746,725"
Alexis Ajinca,"$1,467,840","$1,736,080"
Avery Bradley,"$1,418,160","$1,677,321"
Eric Maynor,"$1,417,800","$1,676,895"
Courtney Lee,"$1,409,040","$1,666,534"
Ryan Anderson,"$1,409,040","$1,666,534"
Roger Mason,"$1,400,000","$1,655,842"
Ronnie Price,"$1,380,000","$1,632,188"
James Anderson,"$1,361,400","$1,610,188"
Darren Collison,"$1,361,040","$1,609,763"
Kosta Koufos,"$1,352,640","$1,599,828"
Jason Collins,"$1,352,181","$1,599,285"
Shaquille O'Neal,"$1,352,181","$1,599,285"
Kurt Thomas,"$1,352,181","$1,599,285"
Brian Cardinal,"$1,352,181","$1,599,285"
Tracy McGrady,"$1,352,181","$1,599,285"
Theo Ratliff,"$1,352,181","$1,599,285"
Joe Smith,"$1,352,181","$1,599,285"
Zydrunas Ilgauskas,"$1,352,181","$1,599,285"
Juwan Howard,"$1,352,181","$1,599,285"
Eddie House,"$1,352,181","$1,599,285"
Earl Boykins,"$1,352,181","$1,599,285"
Anthony Carter,"$1,352,181","$1,599,285"
Tony Battie,"$1,352,181","$1,599,285"
Craig Brackins,"$1,306,920","$1,545,753"
Sean Marks,"$1,264,687","$1,495,802"
Elliot Williams,"$1,254,720","$1,484,013"
Omri Casspi,"$1,254,480","$1,483,729"
Rudy Fernandez,"$1,246,680","$1,474,504"
Kwame Brown,"$1,229,255","$1,453,895"
Brian Scalabrine,"$1,229,255","$1,453,895"
Jamaal Magloire,"$1,229,255","$1,453,895"
Malik Allen,"$1,229,255","$1,453,895"
Earl Watson,"$1,229,255","$1,453,895"
Etan Thomas,"$1,223,166","$1,446,693"
Melvin Ely,"$1,223,166","$1,446,693"
Carlos Arroyo,"$1,223,166","$1,446,693"
Trevor Booker,"$1,204,560","$1,424,687"
Serge Ibaka,"$1,204,200","$1,424,261"
BJ Mullens,"$1,204,200","$1,424,261"
Royal Ivey,"$1,200,000","$1,419,293"
Nicolas Batum,"$1,196,760","$1,415,461"
George Hill,"$1,157,160","$1,368,625"
Damion James,"$1,156,320","$1,367,631"
Rodrigue Beaubois,"$1,156,080","$1,367,347"
Quinton Ross,"$1,146,337","$1,355,824"
Brian Cook,"$1,146,337","$1,355,824"
Francisco Elson,"$1,146,337","$1,355,824"
Erick Dampier,"$1,129,469","$1,335,873"
Darrell Arthur,"$1,123,680","$1,329,026"
Taj Gibson,"$1,117,680","$1,321,930"
Donte Greene,"$1,116,840","$1,320,936"
Dominique Jones,"$1,110,120","$1,312,988"
DJ White,"$1,108,680","$1,311,285"
Kyrylo Fesenko,"$1,087,500","$1,286,235"
DeMarre Carroll,"$1,085,400","$1,283,751"
Wayne Ellington,"$1,078,800","$1,275,945"
Quincy Pondexter,"$1,073,280","$1,269,416"
Toney Douglas,"$1,071,000","$1,266,719"
Josh Powell,"$1,069,609","$1,265,074"
Delonte West,"$1,069,509","$1,264,956"
James Jones,"$1,069,509","$1,264,956"
Didier Ilunga-Mbenga,"$1,069,509","$1,264,956"
Jordan Crawford,"$1,042,320","$1,232,798"
Greivis Vasquez,"$1,035,960","$1,225,276"
Aaron Gray,"$1,028,840","$1,216,855"
Daniel Orton,"$1,028,400","$1,216,334"
Christian Eyenga,"$1,020,960","$1,207,535"
Lazar Hayward,"$1,020,960","$1,207,535"
Jon Brockman,"$1,000,000","$1,182,744"
Hilton Armstrong,"$992,680","$1,174,087"
Stephen Graham,"$992,680","$1,174,087"
Joey Graham,"$992,680","$1,174,087"
Fabricio Oberto,"$992,680","$1,174,087"
Luther Head,"$992,680","$1,174,087"
Antoine Wright,"$992,680","$1,174,087"
Patrick Mills,"$937,195","$1,108,462"
DeJuan Blair,"$918,000","$1,085,759"
Von Wafer,"$915,852","$1,083,219"
Leon Powe,"$915,852","$1,083,219"
Shelden Williams,"$915,852","$1,083,219"
Sam Young,"$886,000","$1,047,912"
Shawne Williams,"$885,210","$1,046,977"
Josh McRoberts,"$885,120","$1,046,871"
Dominic McGuire,"$884,120","$1,045,688"
Chris Quinn,"$861,978","$1,019,500"
Acie Law,"$859,087","$1,016,080"
DeAndre Jordan,"$854,389","$1,010,524"
Mario Chalmers,"$854,389","$1,010,524"
Luc Mbah a Moute,"$854,389","$1,010,524"
Chris Douglas-Roberts,"$854,389","$1,010,524"
Henry Walker,"$854,389","$1,010,524"
Darnell Jackson,"$854,389","$1,010,524"
Sonny Weems,"$854,389","$1,010,524"
Joey Dorsey,"$854,389","$1,010,524"
Cartier Martin,"$854,389","$1,010,524"
Chase Budinger,"$780,871","$923,571"
Jermaine Taylor,"$780,871","$923,571"
Solomon Alabi,"$770,000","$910,713"
Ian Mahinmi,"$762,196","$901,483"
Dante Cunningham,"$762,195","$901,482"
Derrick Brown,"$762,195","$901,482"
DaJuan Summers,"$762,195","$901,482"
Jonas Jerebko,"$762,195","$901,482"
Reggie Williams,"$762,195","$901,482"
AJ Price,"$762,195","$901,482"
Jodie Meeks,"$762,195","$901,482"
Marcus Thornton,"$762,195","$901,482"
Lance Stephenson,"$750,000","$887,058"
Damien Wilkins,"$748,656","$885,469"
Steve Novak,"$734,945","$869,252"
Hassan Whiteside,"$730,437","$863,920"
Alonzo Gee,"$681,492","$806,030"
Rodney Carney,"$651,872","$770,998"
Jarron Collins,"$643,551","$761,156"
Ike Diogu,"$608,772","$720,022"
Andy Rautins,"$600,000","$709,646"
Gary Neal,"$525,000","$620,941"
Samardo Samuels,"$500,000","$591,372"
Willie Warren,"$500,000","$591,372"
Gani Lawal,"$473,640","$560,195"
Garret Siler,"$473,640","$560,195"
Pape Sy,"$473,604","$560,152"
Ben Uzoh,"$473,604","$560,152"
Sherron Collins,"$473,604","$560,152"
Semih Erden,"$473,604","$560,152"
Luke Harangody,"$473,604","$560,152"
Manny Harris,"$473,604","$560,152"
Gary Forbes,"$473,604","$560,152"
Terrico White,"$473,604","$560,152"
Jeremy Lin,"$473,604","$560,152"
Devin Ebanks,"$473,604","$560,152"
Derrick Caracter,"$473,604","$560,152"
Ishmael Smith,"$473,604","$560,152"
Patrick Beverley,"$473,604","$560,152"
Dexter Pittman,"$473,604","$560,152"
Da'Sean Butler,"$473,604","$560,152"
Landry Fields,"$473,604","$560,152"
Armon Johnson,"$473,604","$560,152"
Pooh Jeter,"$473,604","$560,152"
Jeremy Evans,"$473,604","$560,152"
Hamady N'Diaye,"$473,604","$560,152"
Pops Mensah-Bonsu,"$364,461","$431,064"
Jeff Adrien,"$342,666","$405,286"
Sundiata Gaines,"$327,296","$387,106"
Jawad Williams,"$321,652","$380,432"
Brian Skinner,"$270,436","$319,856"
Ime Udoka,"$264,232","$312,519"
Zabian Dowdell,"$242,374","$286,666"
Jerry Stackhouse,"$222,712","$263,411"
John Lucas,"$208,264","$246,323"
Aleksandar Pavlovic,"$202,295","$239,262"
Lester Hudson,"$192,791","$228,022"
Earl Barron,"$188,558","$223,016"
Garrett Temple,"$170,373","$201,507"
Chris Johnson,"$164,368","$194,405"
Darington Hobson,"$103,078","$121,914"
Danny Green,"$94,154","$111,360"
Joe Alexander,"$90,465","$106,997"
Trey Johnson,"$89,670","$106,056"
Mustafa Shakur,"$89,670","$106,056"
Maurice Ager,"$83,305","$98,528"
Bobby Simmons,"$71,951","$85,099"
Matt Janning,"$58,504","$69,195"
Ronald Dupree,"$58,393","$69,064"
Larry Owens,"$55,718","$65,900"
