Player,Salary,Adjusted
RJ Hunter,"$77,250","$81,299"
Markel Brown,"$77,250","$81,299"
Edmond Sumner,"$77,250","$81,299"
Ben Moore,"$77,250","$81,299"
Jamil Wilson,"$77,250","$81,299"
CJ Williams,"$77,250","$81,299"
Tyrone Wallace,"$77,250","$81,299"
Alex Caruso,"$77,250","$81,299"
Vander Blue,"$77,250","$81,299"
Kobi Simmons,"$77,250","$81,299"
Vince Hunter,"$77,250","$81,299"
Myke Henry,"$77,250","$81,299"
Matt Williams,"$77,250","$81,299"
Derrick Walton,"$77,250","$81,299"
Xavier Munford,"$77,250","$81,299"
Marshall Plumlee,"$77,250","$81,299"
Anthony Brown,"$77,250","$81,299"
Amile Jefferson,"$77,250","$81,299"
Charles Cooke,"$77,250","$81,299"
Luke Kornet,"$77,250","$81,299"
Isaiah Hicks,"$77,250","$81,299"
Daniel Hamilton,"$77,250","$81,299"
PJ Dozier,"$77,250","$81,299"
Adreian Payne,"$77,250","$81,299"
Jamel Artis,"$77,250","$81,299"
James Michael McAdoo,"$77,250","$81,299"
Jacob Pullen,"$77,250","$81,299"
James Young,"$77,250","$81,299"
Alec Peters,"$77,250","$81,299"
Danuel House,"$77,250","$81,299"
CJ Wilcox,"$77,250","$81,299"
JaKarr Sampson,"$77,250","$81,299"
Jack Cooley,"$77,250","$81,299"
Darrun Hilliard,"$77,250","$81,299"
Matt Costello,"$77,250","$81,299"
Malcolm Miller,"$77,250","$81,299"
Lorenzo Brown,"$77,250","$81,299"
Eric Griffin,"$77,250","$81,299"
Nate Wolters,"$77,250","$81,299"
Erik McCree,"$77,250","$81,299"
Michael Young,"$77,250","$81,299"
Devin Robinson,"$77,250","$81,299"
Xavier Silas,"$74,158","$78,045"
Jonathan Gibson,"$74,158","$78,045"
Scotty Hopson,"$74,158","$78,045"
Landry Nnoko,"$50,000","$52,621"
VJ Beachem,"$50,000","$52,621"
Bronson Koenig,"$50,000","$52,621"
Daniel Ochefu,"$50,000","$52,621"
Marcus Thornton II,"$46,079","$48,494"
Jameel Warney,"$46,079","$48,494"
Aaron Jackson,"$46,079","$48,494"
Trey McKinney-Jones,"$46,079","$48,494"
Andre Ingram,"$46,079","$48,494"
